bmrb_id,bmrb_entity_id,shift_list_id,pdb_id,pdb_entity_id,auth_chain_id,candidate_id,label_chain_id,validation_source,inspected_model,coordinate_residue_count,minimum_identity,minimum_bmrb_sequence_coverage,strict_paired_targets,unambiguously_mapped_targets,mapped_target_coverage,mapped_targets_with_complete_backbone,mapped_target_missing_backbone_atoms,coordinate_thresholds_pass,passes,entry_maximum_mapped_targets,n_stage1_contenders,stage1_status,selection_status,usable_coordinate_residue_count,bmrb_sequence_length,missing_required_backbone_atom_count,identity_consistent_consensus_residue_count
19162,1,1,2M6X,1,F,3a4887a504ae635fcd915f4639e1895ef811e808822499b02f60ffed1995be5e,F,STEP 65D-3,1,63,1.0,1.0,58,58,1.0,58,0,True,True,58,6,secondary_metrics_required,unresolved_exact_tie,63.0,63.0,0.0,63.0
19215,1,1,2M7W,1,A,32bcaf36975e7db1dd3cf6b83c569839976bca82cf52eabad711bde468e76f9e,A,STEP 65D-3,1,59,1.0,1.0,55,55,1.0,55,0,True,True,55,3,secondary_metrics_required,unresolved_exact_tie,59.0,59.0,0.0,59.0
19215,1,1,2M7W,1,B,b5630c1ab2ead0e649d2bb2200dc6483d0e1858e555cdde695fd717936092d25,B,STEP 65D-3,1,59,1.0,1.0,55,55,1.0,55,0,True,True,55,3,secondary_metrics_required,unresolved_exact_tie,59.0,59.0,0.0,59.0
19215,1,1,2M7W,1,C,831c98efdc2c4f5e1852f59224414a30f79e9199958e76575e7ac784c24614f7,C,STEP 65D-3,1,59,1.0,1.0,55,55,1.0,55,0,True,True,55,3,secondary_metrics_required,unresolved_exact_tie,59.0,59.0,0.0,59.0
19235,1,1,2M89,1,A,fd784477eefe610b0eb71db12a5ca4b6e157b0d8f583a6d3d354fc8beab9e678,A,STEP 65D-3,1,134,1.0,0.8701298701298701,131,125,0.9541984732824428,125,0,True,True,125,2,secondary_metrics_required,unresolved_exact_tie,134.0,154.0,0.0,134.0
19235,1,1,2M89,1,B,20ddb36f80563444929f5c847261e3d41fe439badc17e5ffdc994bd2b079408b,B,STEP 65D-3,1,134,1.0,0.8701298701298701,131,125,0.9541984732824428,125,0,True,True,125,2,secondary_metrics_required,unresolved_exact_tie,134.0,154.0,0.0,134.0
19261,1,1,2M8L,1,A,c3e3cc10818cf038284533e917402cbc77f8f6da34b618bbcf17c088e4c4afc5,A,STEP 65D-3,1,221,1.0,0.9567099567099567,178,169,0.949438202247191,169,0,True,True,169,2,secondary_metrics_required,unresolved_exact_tie,221.0,231.0,0.0,221.0
19261,1,1,2M8L,1,B,c76408d3c597610bc1cab4db2cb0ce35d6e303391e7dba8b38f73e77e7270a69,B,STEP 65D-3,1,221,1.0,0.9567099567099567,178,169,0.949438202247191,169,0,True,True,169,2,secondary_metrics_required,unresolved_exact_tie,221.0,231.0,0.0,221.0
19293,1,1,2M9G,1,A,ee9890aadccc46880fd14239cf1f8627689f986bcd3a33d76f61c20071b412b7,A,STEP 65D-3,1,92,1.0,1.0,75,75,1.0,75,0,True,True,75,2,secondary_metrics_required,unresolved_exact_tie,92.0,92.0,0.0,92.0
19293,1,1,2M9G,1,B,53492ffea6199b46c76960bd41ece58d6544865421aa63489abf49ae6b8e51d4,B,STEP 65D-3,1,92,1.0,1.0,75,75,1.0,75,0,True,True,75,2,secondary_metrics_required,unresolved_exact_tie,92.0,92.0,0.0,92.0
19298,1,1,2M9K,1,A,003ca05af486b3b51398fcab6c95b45f22d23d72e3b34279723b6c4f77bb3e95,A,STEP 65D-3,1,93,1.0,1.0,85,85,1.0,84,1,True,True,85,2,secondary_metrics_required,unresolved_exact_tie,92.0,93.0,1.0,93.0
19298,1,1,2M9K,1,B,98b301c7a03d8af99b652224760b3e9c6a0eaffce5b349ee1f02f5e29695a021,B,STEP 65D-3,1,93,1.0,1.0,85,85,1.0,84,1,True,True,85,2,secondary_metrics_required,unresolved_exact_tie,92.0,93.0,1.0,93.0
19340,1,1,2MAB,1,A,1edffafab7501035ee20e92e3f7fe42f4372dd9373c12cd1c8648b45c1488696,A,STEP 65D-3,1,109,1.0,1.0,105,105,1.0,105,0,True,True,105,2,secondary_metrics_required,unresolved_exact_tie,109.0,109.0,0.0,109.0
19340,1,1,2MAB,1,B,6d9ee88101317a26c290d4c9e671c8df72173c3afabbe8387c7ee2a0d7838017,B,STEP 65D-3,1,109,1.0,1.0,105,105,1.0,105,0,True,True,105,2,secondary_metrics_required,unresolved_exact_tie,109.0,109.0,0.0,109.0
19362,1,1,2MAJ,1,A,d5288b1694c484fe055d3f7c5f02772bbcdc6de0d216dd206f8ea226c127fc8c,A,STEP 65D-3,1,82,1.0,1.0,76,76,1.0,76,0,True,True,76,4,secondary_metrics_required,unresolved_exact_tie,82.0,82.0,0.0,82.0
19362,1,2,2MAJ,1,A,7b62cea6e7d9569956e3cee15654c8fa6467c3db1cb7d39096ee182df74f81ca,A,STEP 65D-3,1,82,1.0,1.0,76,76,1.0,76,0,True,True,76,4,secondary_metrics_required,unresolved_exact_tie,82.0,82.0,0.0,82.0
19362,1,1,2MAJ,1,C,37e122e4146fb8b91a0c8322bdebbdd1d3815c3e602e3a8c0d77781833ad4a9b,B,STEP 65D-3,1,82,1.0,1.0,76,76,1.0,76,0,True,True,76,4,secondary_metrics_required,unresolved_exact_tie,82.0,82.0,0.0,82.0
19362,1,2,2MAJ,1,C,8b2581474eb45b08421132adcddf12be2d3dfacf4246fbf4306dc9b06e316753,B,STEP 65D-3,1,82,1.0,1.0,76,76,1.0,76,0,True,True,76,4,secondary_metrics_required,unresolved_exact_tie,82.0,82.0,0.0,82.0
19363,1,1,2MAK,1,A,72c2f92f32dc8c3e57911ff3fcaebb174738b1930086a83ddbaf78287e6881f2,A,STEP 65D-3,1,82,1.0,1.0,77,77,1.0,77,0,True,True,77,2,secondary_metrics_required,unresolved_exact_tie,82.0,82.0,0.0,82.0
19363,1,1,2MAK,1,C,fd3e8db62db41382e984ca23619f7051c612de1f31310d3f2d6bdc383dc86603,C,STEP 65D-3,1,82,1.0,1.0,77,77,1.0,77,0,True,True,77,2,secondary_metrics_required,unresolved_exact_tie,82.0,82.0,0.0,82.0
19390,1,1,2N2J,1,A,a956860e479b62e12d05d0d2d7b192d922ae108fc83d20055e1a6e4d15951aca,A,STEP 65D-3,1,62,1.0,1.0,52,52,1.0,52,0,True,True,52,2,secondary_metrics_required,unresolved_exact_tie,62.0,62.0,0.0,62.0
19390,1,1,2N2J,1,B,58cce384ab1a1ef0aadd1009684c98e3cc31eead9946ed23bad74c125dcd101a,B,STEP 65D-3,1,62,1.0,1.0,52,52,1.0,52,0,True,True,52,2,secondary_metrics_required,unresolved_exact_tie,62.0,62.0,0.0,62.0
19482,1,1,2MDA,1,A,6b39ce98b1cec87d621a5b0f74a07f06eef7f3143de0f761f5cf0bd4168a8969,A,STEP 65D-3,1,95,1.0,1.0,84,84,1.0,84,0,True,True,84,2,secondary_metrics_required,unresolved_exact_tie,93.0,93.0,0.0,93.0
19482,1,1,2MDA,1,B,0bd5b68a498abfc046065b2268a7ab2dfa48e2851c38bd4ff7247a24ca751e1c,B,STEP 65D-3,1,95,1.0,1.0,84,84,1.0,84,0,True,True,84,2,secondary_metrics_required,unresolved_exact_tie,93.0,93.0,0.0,93.0
19541,1,2,4CA9,1,A,6f8eeb0ff7112484f3a4ea4b1b024f1823e625c107bd1d3a9171656b20713334,A,STEP 65D-3,1,98,1.0,1.0,86,86,1.0,86,0,True,True,86,5,secondary_metrics_required,unresolved_exact_tie,98.0,98.0,0.0,98.0
19541,1,2,4CA9,1,B,5f078bfa0da2cc1bc73992a6c6efc19162431a1513c8e6b5c19fa36365e0c6ca,B,STEP 65D-3,1,98,1.0,1.0,86,86,1.0,86,0,True,True,86,5,secondary_metrics_required,unresolved_exact_tie,98.0,98.0,0.0,98.0
19541,1,2,4CA9,1,C,c5492994ddb6e94bd00fe7a66b1f40be11cc895f11d1e6c33445901f0f9c7881,C,STEP 65D-3,1,98,1.0,1.0,86,86,1.0,86,0,True,True,86,5,secondary_metrics_required,unresolved_exact_tie,98.0,98.0,0.0,98.0
19541,1,2,4CA9,1,D,7678baa0d7996d51357b3bf9d4c9360518c95dc9b372d69bb48add61aae621c9,D,STEP 65D-3,1,98,1.0,1.0,86,86,1.0,86,0,True,True,86,5,secondary_metrics_required,unresolved_exact_tie,98.0,98.0,0.0,98.0
19541,1,2,4CA9,1,E,2c5d9c27c80f65510f51319ee2e3da99bba924a12e4a082fda406662a1e9c4c4,E,STEP 65D-3,1,98,1.0,1.0,86,86,1.0,86,0,True,True,86,5,secondary_metrics_required,unresolved_exact_tie,98.0,98.0,0.0,98.0
19544,1,1,2MFC,1,A,43147cec99c0dcff3e49ff230fa78b14d8de9bd5fb4f6d62aa506288d847fcdf,A,STEP 65D-3,1,59,1.0,0.9076923076923077,60,56,0.9333333333333333,56,0,True,True,56,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19544,1,1,2MFC,1,C,fd9382f657179aa796e8cdd174bdf6d5c5b35a26941da11f2fdff76a773a9e5d,C,STEP 65D-3,1,59,1.0,0.9076923076923077,60,56,0.9333333333333333,56,0,True,True,56,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19546,1,1,2MFE,1,A,40e7f96b35142fdc042f80c84e99bfec4a1ef265f437bdbcb3d4d0d0379fc06d,A,STEP 65D-3,1,59,1.0,0.9076923076923077,60,56,0.9333333333333333,56,0,True,True,56,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19546,1,1,2MFE,1,C,9bdc5431e9d3c26b6df373a8c1c79abcc5d35bc43631337f700a5f3b9e1e9224,C,STEP 65D-3,1,59,1.0,0.9076923076923077,60,56,0.9333333333333333,56,0,True,True,56,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19547,1,1,2MFF,1,A,48bce57098c9c82cf70a7b5f488a599f77ffc4b92a3a6b0df6c450b6a99b9abb,A,STEP 65D-3,1,59,1.0,0.9076923076923077,59,55,0.9322033898305084,55,0,True,True,55,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19547,1,1,2MFF,1,C,ba577935fc46198760aa403bae0613e1812984dc11408e8b7c8763b455ed3a51,C,STEP 65D-3,1,59,1.0,0.9076923076923077,59,55,0.9322033898305084,55,0,True,True,55,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19548,1,1,2MFG,1,A,a5d9c68cdd0e31f1985fd764016e35016ba58b1fa51d1787255475b1bf8784f9,A,STEP 65D-3,1,59,1.0,0.9076923076923077,59,55,0.9322033898305084,55,0,True,True,55,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19548,1,1,2MFG,1,C,764c23bb5010fd9ffcc77b68cd912e6328b154de14bcfe567270cef7904d48f5,C,STEP 65D-3,1,59,1.0,0.9076923076923077,59,55,0.9322033898305084,55,0,True,True,55,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19549,1,1,2MFH,1,A,1bce8a499dcd48d14d428c945febb8a3c0eecf97462a19b95bfce94cacf1c42b,A,STEP 65D-3,1,59,1.0,0.9076923076923077,60,56,0.9333333333333333,56,0,True,True,56,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19549,1,1,2MFH,1,C,a7750da42fc5b176e036ad9683014ef704698a77393608ff9d5847d6a1a86abe,C,STEP 65D-3,1,59,1.0,0.9076923076923077,60,56,0.9333333333333333,56,0,True,True,56,2,secondary_metrics_required,unresolved_exact_tie,59.0,65.0,0.0,59.0
19579,1,1,2MFZ,1,A,70f906b63f48b58f48edfe3127b50d963b4e41d7814d52cd44aa1148110112e3,A,STEP 65D-3,1,125,1.0,1.0,119,119,1.0,119,0,True,True,119,2,secondary_metrics_required,unresolved_exact_tie,125.0,125.0,0.0,125.0
19579,1,1,2MFZ,1,B,4737cc58b716c248572871ac07949b32b3b74296fdb6f4b01ad50ff9b10ca4e1,B,STEP 65D-3,1,125,1.0,1.0,119,119,1.0,119,0,True,True,119,2,secondary_metrics_required,unresolved_exact_tie,125.0,125.0,0.0,125.0
19585,1,1,2MG4,1,A,4caca57222abf62745521bdce4fb1c502f420930f1b280734425cf70e5e02e65,A,STEP 65D-3,1,66,1.0,1.0,59,59,1.0,59,0,True,True,59,2,secondary_metrics_required,unresolved_exact_tie,66.0,66.0,0.0,66.0
19585,1,1,2MG4,1,B,e61bc2f4588712431591331f8d84ec0e112ef1208aaf5c4a2d1800528158f24f,B,STEP 65D-3,1,66,1.0,1.0,59,59,1.0,59,0,True,True,59,2,secondary_metrics_required,unresolved_exact_tie,66.0,66.0,0.0,66.0
19601,1,1,2MGS,1,A,2223c318dffb2ab041143d59e96f4a15c90caf48d0c3fc774adba1506eb98aa3,A,STEP 65D-3,1,71,1.0,0.9102564102564102,70,65,0.9285714285714286,65,0,True,True,65,2,secondary_metrics_required,unresolved_exact_tie,71.0,78.0,0.0,71.0
19601,1,1,2MGS,1,B,82a159176f1043a3624aa8e2f085f6e1b254b3c8c59d1fe0de01579b39c61f1f,B,STEP 65D-3,1,71,1.0,0.9102564102564102,70,65,0.9285714285714286,65,0,True,True,65,2,secondary_metrics_required,unresolved_exact_tie,71.0,78.0,0.0,71.0
19614,1,1,2MH3,1,A,d548ae646d59c3220712d4ac520bf8fc4b5506f61bc7363b1c338611e5f4cc9a,A,STEP 65D-3,1,70,1.0,1.0,66,66,1.0,66,0,True,True,66,2,secondary_metrics_required,unresolved_exact_tie,70.0,70.0,0.0,70.0
19614,1,1,2MH3,1,B,dd6e7e1cac92458b6c7699a38e5e32ff6af6ada442fa3f9865b108d2391278bf,B,STEP 65D-3,1,70,1.0,1.0,66,66,1.0,66,0,True,True,66,2,secondary_metrics_required,unresolved_exact_tie,70.0,70.0,0.0,70.0
19628,1,1,2MHE,1,A,fbf4caec05d28bfa578a05bd5697aae38c35ef38ef48dcdbace605e0a7df0e8b,A,STEP 65D-3,1,74,1.0,1.0,70,70,1.0,70,0,True,True,70,2,secondary_metrics_required,unresolved_exact_tie,74.0,74.0,0.0,74.0
19628,1,1,2MHE,1,B,1dbdac5e9cdde2384986350990fc9a3945ef26eba79ad59474f8b1657671ea3f,B,STEP 65D-3,1,74,1.0,1.0,70,70,1.0,70,0,True,True,70,2,secondary_metrics_required,unresolved_exact_tie,74.0,74.0,0.0,74.0
19632,1,1,2MHG,1,A,c13f4c2c707556f28e7e8e0e732e71cd1ec92f4d4fe8e712f525a6cc41121cf6,A,STEP 65D-3,1,75,1.0,1.0,65,65,1.0,65,0,True,True,65,2,secondary_metrics_required,unresolved_exact_tie,75.0,75.0,0.0,75.0
19632,1,1,2MHG,1,B,11f25d68a5edd493f280f17f8adf37f8ef1608d647465709be5e9cd8d7bdecb5,B,STEP 65D-3,1,75,1.0,1.0,65,65,1.0,65,0,True,True,65,2,secondary_metrics_required,unresolved_exact_tie,75.0,75.0,0.0,75.0
19713,1,1,2MJA,1,A,9d3575ff290e76eb674ae1a69b0e639285334b31b9520ba20ada974d1a6fade4,A,STEP 65D-3,1,63,1.0,1.0,59,59,1.0,59,0,True,True,59,2,secondary_metrics_required,unresolved_exact_tie,63.0,63.0,0.0,63.0
19713,1,1,2MJA,1,B,ba1d687f5a8f39aae547eb7413e4dbddbc2cbc787c5eae18f7a130d4a01ee910,B,STEP 65D-3,1,63,1.0,1.0,59,59,1.0,59,0,True,True,59,2,secondary_metrics_required,unresolved_exact_tie,63.0,63.0,0.0,63.0
19739,1,1,2MJW,1,A,c5ad48f7b4e7c5003dd2d465d877317d4f1121216fbb0d4fd9925458fd786d99,A,STEP 65D-3,1,101,1.0,1.0,81,81,1.0,81,0,True,True,81,2,secondary_metrics_required,unresolved_exact_tie,101.0,101.0,0.0,101.0
19739,1,1,2MJW,1,C,b0f20b8fdf027b2ea8f91b063b273357f284b23c18e9a2821fb42a22af9d1944,D,STEP 65D-3,1,101,1.0,1.0,81,81,1.0,81,0,True,True,81,2,secondary_metrics_required,unresolved_exact_tie,101.0,101.0,0.0,101.0
19741,1,1,2MJO,1,A,d3437d82927bb50cc170aba1e4f9884977f0812e41ed549ca8c6e8d32f794409,A,STEP 65D-3,1,41,1.0,1.0,40,40,1.0,40,0,True,True,40,2,secondary_metrics_required,unresolved_exact_tie,41.0,41.0,0.0,41.0
19741,1,1,2MJO,1,B,1bc4e158c146e4501e881a22800f1d1abcea521ad02c70c308ff81e53507541b,B,STEP 65D-3,1,41,1.0,1.0,40,40,1.0,40,0,True,True,40,2,secondary_metrics_required,unresolved_exact_tie,41.0,41.0,0.0,41.0
19779,1,1,4CPG,1,A,bd6206f4277efa53a1af2b581274d021e56d298f2022e7bcd0b0f36054c37da9,A,STEP 65D-3,1,69,1.0,0.8313253012048193,67,67,1.0,67,0,True,True,67,2,secondary_metrics_required,unresolved_exact_tie,69.0,83.0,0.0,69.0
19779,1,1,4CPG,1,B,651dc204a6d917ae1b97c4a8fbba6a5bbb30bac19472736dc57094acddcbda2b,B,STEP 65D-3,1,69,1.0,0.8313253012048193,67,67,1.0,67,0,True,True,67,2,secondary_metrics_required,unresolved_exact_tie,69.0,83.0,0.0,69.0
19850,1,1,2MMA,1,A,11d37c219816929d0e135e710e09de4cab33350b7b88687d1c93661b1924421e,A,STEP 65D-3,1,107,1.0,0.981651376146789,101,99,0.9801980198019802,99,0,True,True,99,2,secondary_metrics_required,unresolved_exact_tie,107.0,109.0,0.0,107.0
19850,1,2,2MMA,1,A,4a1ab4d4a3a6d4e4d8fa90f93c9b438074bfb3e2c0ded1aa3e6e7b6c719194c4,A,STEP 65D-3,1,107,1.0,0.981651376146789,101,99,0.9801980198019802,99,0,True,True,99,2,secondary_metrics_required,unresolved_exact_tie,107.0,109.0,0.0,107.0
19869,1,1,2MMV,1,A,0f76c0015b5aecf1fbdbddb6226be7622dcc8cfbbdbce1354625eae5098ca99c,A,STEP 65D-3,1,86,1.0,1.0,74,74,1.0,74,0,True,True,74,2,secondary_metrics_required,unresolved_exact_tie,86.0,86.0,0.0,86.0
19869,1,1,2MMV,1,B,e34aff9f140f61d1fa06b0f7dd1f95234019059cf64a00c3612f8c8cde936fe3,B,STEP 65D-3,1,86,1.0,1.0,74,74,1.0,74,0,True,True,74,2,secondary_metrics_required,unresolved_exact_tie,86.0,86.0,0.0,86.0
19880,1,1,2MN5,1,A,4c6d8c3fb1348ab779fc71c18ebaca19bdfdf624371766fe9784fccf0a1155bb,A,STEP 65D-6,1,57,1.0,1.0,54,53,0.9814814814814815,53,0,True,True,53,3,secondary_metrics_required,unresolved_exact_tie,56.0,57.0,0.0,56.0
19880,1,3,2MN5,1,A,8175ced66764beffd61eaf82fbb6a7aae520b5a06c89944500928938277d9287,A,STEP 65D-6,1,57,1.0,1.0,54,53,0.9814814814814815,53,0,True,True,53,3,secondary_metrics_required,unresolved_exact_tie,56.0,57.0,0.0,56.0
19880,1,4,2MN5,1,A,5b67b6b471c92f026e6c1d7fe03e7f21885d435d23b938fdcbae6e35fd5ca5e1,A,STEP 65D-6,1,57,1.0,1.0,54,53,0.9814814814814815,53,0,True,True,53,3,secondary_metrics_required,unresolved_exact_tie,56.0,57.0,0.0,56.0
19984,1,1,5LW4,1,A,5a8437e7056a9b0a675f4ee31202b29f27de47f5b493060c96c73e6a09f54b2d,A,STEP 65D-3,1,172,1.0,1.0,161,161,1.0,161,0,True,True,161,2,secondary_metrics_required,unresolved_exact_tie,172.0,172.0,0.0,172.0
19984,1,1,6TWE,1,A,7f02c47c8bf53cc508fced2b91d3058bfd102f5eb4c47f4aa0000946c33248ee,A,STEP 65D-3,1,172,1.0,1.0,161,161,1.0,161,0,True,True,161,2,secondary_metrics_required,unresolved_exact_tie,172.0,172.0,0.0,172.0
19994,1,1,2MPN,1,A,e1db1c53bf61903ce8bc5f907da1626055152c6f244b8156537fca2a42d9d590,A,STEP 65D-3,1,68,1.0,1.0,58,58,1.0,58,0,True,True,58,2,secondary_metrics_required,unresolved_exact_tie,68.0,68.0,0.0,68.0
19994,1,1,2MPN,1,B,fdc90a433eb223071cc4896ba30ca5a17d0be4e2051726fa71b75acd5fe36740,B,STEP 65D-3,1,68,1.0,1.0,58,58,1.0,58,0,True,True,58,2,secondary_metrics_required,unresolved_exact_tie,68.0,68.0,0.0,68.0
25069,1,1,2MRD,1,A,3bc0c9a5a9eebce868e4006a6cc7aff9eccfeb9240662ce2549e36f72ba05496,A,STEP 65D-3,1,101,1.0,1.0,95,95,1.0,95,0,True,True,95,2,secondary_metrics_required,unresolved_exact_tie,101.0,101.0,0.0,101.0
25069,1,1,2MRD,1,B,0d0d26440d7c0387b1939a6aee8133580a2bd0502ac7a63f0ebe9040a5a454c7,B,STEP 65D-3,1,101,1.0,1.0,95,95,1.0,95,0,True,True,95,2,secondary_metrics_required,unresolved_exact_tie,101.0,101.0,0.0,101.0
25086,1,1,2MRN,1,A,31cad9780192d354db3ecec7df7f460b6eeaf69a521cf0a511f3bb48effc5c5d,A,STEP 65D-3,1,67,1.0,1.0,57,57,1.0,57,0,True,True,57,2,secondary_metrics_required,unresolved_exact_tie,67.0,67.0,0.0,67.0
25086,1,1,2MRN,1,B,2b798244f8dfc00c9e64653aaecae28441cd90c9729c70fdd2c652b4ee270b58,B,STEP 65D-3,1,67,1.0,1.0,57,57,1.0,57,0,True,True,57,2,secondary_metrics_required,unresolved_exact_tie,67.0,67.0,0.0,67.0
25092,1,1,2MRU,1,A,f4a10f9dfdf4d34a37f7b6e83c671d2f02880c335359dd43ab34b17a8678ca8e,A,STEP 65D-3,1,50,1.0,0.746268656716418,53,43,0.8113207547169812,43,0,True,True,43,2,secondary_metrics_required,unresolved_exact_tie,50.0,67.0,0.0,50.0
25092,1,1,2MRU,1,B,9fa04d97044a11d779d24db7b6751321afb87b277916b24e22c7655edb58b198,B,STEP 65D-3,1,50,1.0,0.746268656716418,53,43,0.8113207547169812,43,0,True,True,43,2,secondary_metrics_required,unresolved_exact_tie,50.0,67.0,0.0,50.0
25139,1,1,2MSX,1,A,8309408a2a8219bbeb5a299ccb5eda8b4d9bd7fce959eedf541e7f252954bb79,A,STEP 65D-3,1,114,1.0,1.0,99,99,1.0,99,0,True,True,99,2,secondary_metrics_required,unresolved_exact_tie,114.0,114.0,0.0,114.0
25139,1,2,2MSX,1,A,49838cf94cea18d164c1a75b4f4b45da056e74caa27d6f7c15970819522ee7ab,A,STEP 65D-3,1,114,1.0,1.0,99,99,1.0,99,0,True,True,99,2,secondary_metrics_required,unresolved_exact_tie,114.0,114.0,0.0,114.0
25192,1,1,2MTZ,1,A,39a59eaa1276187fda561ba0eee0a82a51992449e7c8f3642e5cc1f8c776cd79,A,STEP 65D-3,1,169,1.0,1.0,96,96,1.0,96,0,True,True,96,2,secondary_metrics_required,unresolved_exact_tie,169.0,169.0,0.0,169.0
25192,1,2,2MTZ,1,A,5deb909c71f10dbfdbe1759f4297960ddbaac7d40317f1dd690b1c86b3710e6c,A,STEP 65D-3,1,169,1.0,1.0,96,96,1.0,96,0,True,True,96,2,secondary_metrics_required,unresolved_exact_tie,169.0,169.0,0.0,169.0
25242,1,1,4V10,1,A,93618197c165337b86c1008e73cd7c3c21279be4d2c90da82206be81445b7cd6,A,STEP 65D-3,1,231,1.0,1.0,205,205,1.0,205,0,True,True,205,2,secondary_metrics_required,unresolved_exact_tie,231.0,231.0,0.0,231.0
25242,1,2,4V10,1,A,55d8c914eb4933e8693e343c7a676561a702acd420a346a29c13634fdb866281,A,STEP 65D-3,1,231,1.0,1.0,205,205,1.0,205,0,True,True,205,2,secondary_metrics_required,unresolved_exact_tie,231.0,231.0,0.0,231.0
25288,1,1,2MVW,1,A,8876b9943b6642c07905821f9f5a78c346999e3a13e399ef200ba6459b5ebb3e,A,STEP 65D-3,1,51,1.0,1.0,47,47,1.0,47,0,True,True,47,2,secondary_metrics_required,unresolved_exact_tie,51.0,51.0,0.0,51.0
25288,1,1,2MVW,1,B,b3df79418c627c70688e8bd7762f190a75e03788da2848974d8e36dd67a691c6,B,STEP 65D-3,1,51,1.0,1.0,47,47,1.0,47,0,True,True,47,2,secondary_metrics_required,unresolved_exact_tie,51.0,51.0,0.0,51.0
25298,1,1,2MW4,1,A,6a08d8251ceea84a999b77a38c1f81e09a58684a4c6afc9066a1d1988d85149a,A,STEP 65D-3,1,47,1.0,1.0,45,45,1.0,45,0,True,True,45,4,secondary_metrics_required,unresolved_exact_tie,47.0,47.0,0.0,47.0
25298,1,1,2MW4,1,B,d1eac5b5e84694e2bee98e782492134c5cdc00a951edce27c6ecbea91859d396,B,STEP 65D-3,1,47,1.0,1.0,45,45,1.0,45,0,True,True,45,4,secondary_metrics_required,unresolved_exact_tie,47.0,47.0,0.0,47.0
25298,1,1,2MW4,1,C,16a13c7f0f84183fb514ccb97ada390431890de2a96d92807de7b01432006c84,C,STEP 65D-3,1,47,1.0,1.0,45,45,1.0,45,0,True,True,45,4,secondary_metrics_required,unresolved_exact_tie,47.0,47.0,0.0,47.0
25298,1,1,2MW4,1,D,06bef1e390e51165b4eff25588ce86e72c4f22005f3ebf90ab3b64b273a6ca1c,D,STEP 65D-3,1,47,1.0,1.0,45,45,1.0,45,0,True,True,45,4,secondary_metrics_required,unresolved_exact_tie,47.0,47.0,0.0,47.0
25372,1,1,4D7X,1,A,36164fa7c7be2e4a73cd0ae6ae213595e06fd66eed0f749d6620b463d455d9f8,A,STEP 65D-3,1,86,1.0,1.0,82,82,1.0,82,0,True,True,82,2,secondary_metrics_required,unresolved_exact_tie,86.0,86.0,0.0,86.0
25372,1,3,4D7X,1,A,0e441e2c38b77fc796587632ec5639be38d430c58c3867f2e86940136172cf55,A,STEP 65D-3,1,86,1.0,1.0,82,82,1.0,82,0,True,True,82,2,secondary_metrics_required,unresolved_exact_tie,86.0,86.0,0.0,86.0
25398,1,1,2MX9,1,A,c394f564c8f14930fa37bd8cf2a5d704d539220538ea913479631e6e51ca0591,A,STEP 65D-3,1,133,1.0,1.0,122,122,1.0,122,0,True,True,122,2,secondary_metrics_required,unresolved_exact_tie,133.0,133.0,0.0,133.0
25398,1,1,2MX9,1,B,a24141bc23ef29990702e512f6ee1ba80b5956976f0a2f77beaa52169d3b253d,B,STEP 65D-3,1,133,1.0,1.0,122,122,1.0,122,0,True,True,122,2,secondary_metrics_required,unresolved_exact_tie,133.0,133.0,0.0,133.0
25454,1,1,2MYJ,1,A,fd1284ac3abcdb5208aac2f9e50d0d1108395682e9585dddd64b608de3c7d43b,A,STEP 65D-3,1,79,1.0,1.0,73,73,1.0,73,0,True,True,73,2,secondary_metrics_required,unresolved_exact_tie,79.0,79.0,0.0,79.0
25454,1,1,2MYJ,1,B,cb048ce90a01973e44050c97b0d8f67178be6f6955406589c1fcb90efd4e6904,B,STEP 65D-3,1,79,1.0,1.0,73,73,1.0,73,0,True,True,73,2,secondary_metrics_required,unresolved_exact_tie,79.0,79.0,0.0,79.0
25483,1,1,2MZC,1,A,d86cbfee19c43349ea358e5ad13addb59c1948d40534a3366b83ac0407fab59f,A,STEP 65D-3,1,92,1.0,1.0,85,85,1.0,85,0,True,True,85,2,secondary_metrics_required,unresolved_exact_tie,92.0,92.0,0.0,92.0
25483,1,1,2MZC,1,B,248d3f1bf52881e57d2d6546590e5887ed091bcf7f6aacf386947f9482981892,B,STEP 65D-3,1,92,1.0,1.0,85,85,1.0,85,0,True,True,85,2,secondary_metrics_required,unresolved_exact_tie,92.0,92.0,0.0,92.0
25485,1,1,5UE2,1,A,3e61ec5ae56e96469be126af929cf814d5116b660aed6a45157144975cc77ab7,A,STEP 65D-3,1,247,1.0,1.0,220,220,1.0,220,0,True,True,220,2,secondary_metrics_required,unresolved_exact_tie,247.0,247.0,0.0,247.0
